Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,MasVnrArea,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,SaleCondition,SalePrice
1249,75,RM,60,9600,Pave,Reg,Lvl,AllPub,OldTown,Norm,Norm,1Fam,2.5Unf,6,5,1917,1950,Gable,0,319,Unf,0,416,735,Normal,129500
1250,20,RL,60,7200,Pave,Reg,Lvl,AllPub,NAmes,Norm,Norm,1Fam,1Story,5,7,1950,1950,Gable,0,534,Rec,96,246,876,Normal,119000
1251,20,RL,93,11160,Pave,Reg,Lvl,AllPub,NAmes,Norm,Norm,1Fam,1Story,7,5,1968,1968,Hip,0,1065,Unf,0,1045,2110,Normal,244000
1252,120,RL,NA,3136,Pave,IR1,Lvl,AllPub,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2003,2003,Gable,163,0,Unf,0,1405,1405,Normal,171750
1253,20,RL,62,9858,Pave,Reg,Lvl,AllPub,Mitchel,Norm,Norm,1Fam,1Story,5,6,1968,1968,Gable,0,510,Unf,0,354,864,Normal,130000
1254,60,RL,NA,17542,Pave,IR1,Lvl,AllPub,Veenker,Norm,Norm,1Fam,2Story,7,7,1974,2003,Gable,0,125,ALQ,1031,36,1192,Normal,294000
1255,60,RL,60,6931,Pave,Reg,Lvl,AllPub,Edwards,Norm,Norm,1Fam,2Story,7,5,2003,2004,Gable,92,0,Unf,0,746,746,Normal,165400
1256,50,RM,52,6240,Pave,Reg,Lvl,AllPub,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,1931,1950,Gable,0,425,Unf,0,459,884,Normal,127500
1257,20,RL,91,14303,Pave,IR1,Lvl,AllPub,NoRidge,Norm,Norm,1Fam,1Story,8,5,1994,1994,Hip,554,1314,Unf,0,672,1986,Normal,301500
1258,30,RL,56,4060,Pave,Reg,Lvl,AllPub,Edwards,Feedr,Norm,1Fam,1Story,5,8,1922,1950,Gable,0,0,Unf,0,864,864,Normal,99900
1259,80,RL,59,9587,Pave,IR1,Lvl,AllPub,Gilbert,Norm,Norm,1Fam,SLvl,7,5,2005,2005,Gable,182,655,Unf,0,201,856,Normal,190000
1260,20,RL,65,9750,Pave,Reg,Lvl,AllPub,NAmes,Norm,Norm,1Fam,1Story,6,8,1969,1969,Gable,0,602,LwQ,438,14,1054,Normal,151000
1261,60,RL,NA,24682,Pave,IR3,Lvl,AllPub,Gilbert,RRAn,Norm,1Fam,2Story,6,5,1999,1999,Gable,0,0,Unf,0,841,841,Normal,181000
1262,20,RL,80,9600,Pave,Reg,Lvl,AllPub,NAmes,Norm,Norm,1Fam,1Story,5,6,1956,1956,Hip,0,504,Unf,0,546,1050,Normal,128900
1263,50,RL,NA,11250,Pave,Reg,Lvl,AllPub,ClearCr,Norm,Norm,1Fam,1.5Fin,4,5,1957,1989,Gable,0,0,Unf,0,1104,1104,Normal,161500
1264,70,RL,60,13515,Pave,Reg,Lvl,AllPub,BrkSide,Norm,Norm,1Fam,2Story,6,6,1919,1950,Gambrel,0,0,Unf,0,764,764,Normal,180500
1265,120,RH,34,4060,Pave,Reg,Lvl,AllPub,NAmes,Norm,Norm,TwnhsE,1Story,6,5,1998,1999,Gable,0,266,Unf,0,1139,1405,Abnorml,181000
1266,160,FV,35,3735,Pave,Reg,Lvl,AllPub,Somerst,Norm,Norm,TwnhsE,2Story,7,5,1999,1999,Hip,218,450,Unf,0,241,691,Normal,183900
1267,190,RM,60,10120,Pave,IR1,Bnk,AllPub,OldTown,Feedr,Norm,2fmCon,2.5Unf,7,4,1910,1950,Hip,0,0,Unf,0,925,925,Normal,122000
1268,20,RL,89,13214,Pave,IR1,HLS,AllPub,Timber,Norm,Norm,1Fam,1Story,9,5,2008,2009,Hip,0,0,Unf,0,2002,2002,Normal,378500
1269,50,RL,NA,14100,Pave,IR1,Lvl,AllPub,Crawfor,Norm,Norm,1Fam,1.5Fin,8,9,1935,1997,Gable,632,192,Unf,0,536,728,Normal,381000
1270,50,RL,78,11344,Pave,Reg,Lvl,AllPub,NAmes,Feedr,Norm,1Fam,1.5Fin,5,5,1958,1958,Gable,180,460,Unf,0,414,874,Normal,144000
1271,40,RL,NA,23595,Pave,Reg,Low,AllPub,ClearCr,Norm,Norm,1Fam,1Story,7,6,1979,1979,Shed,0,1258,Unf,0,74,1332,Normal,260000
1272,20,RL,NA,9156,Pave,IR1,Lvl,AllPub,NWAmes,PosN,Norm,1Fam,1Story,6,7,1968,1968,Hip,0,0,Unf,0,1489,1489,Normal,185750
1273,20,RL,NA,13526,Pave,IR1,Lvl,AllPub,Sawyer,Norm,Norm,1Fam,1Story,5,6,1965,1965,Hip,114,560,LwQ,375,0,935,Normal,137000
1274,80,RL,124,11512,Pave,IR1,Lvl,AllPub,Edwards,Norm,Norm,1Fam,SLvl,6,7,1959,2006,Gable,84,719,Unf,0,300,1019,Normal,177000
1275,50,RL,53,5362,Pave,Reg,Lvl,AllPub,Crawfor,Norm,Norm,1Fam,1.5Fin,5,6,1910,2003,Gable,0,0,Unf,0,661,661,Normal,139000
1276,90,RL,95,11345,Pave,Reg,Lvl,AllPub,NAmes,Feedr,Norm,Duplex,2Story,5,5,1948,1950,Gable,567,220,Unf,0,708,928,Normal,137000
1277,60,RL,NA,12936,Pave,IR1,Lvl,AllPub,NWAmes,Norm,Norm,1Fam,2Story,6,6,1972,1972,Gable,0,593,Unf,0,130,723,Normal,162000
1278,80,RL,NA,17871,Pave,IR1,Lvl,AllPub,NWAmes,Norm,Norm,1Fam,SLvl,6,5,1967,1976,Gable,359,528,Unf,0,1152,1680,Normal,197900
1279,60,RL,75,9473,Pave,Reg,Lvl,AllPub,CollgCr,Norm,Norm,1Fam,2Story,8,5,2002,2002,Gable,NA,804,Unf,0,324,1128,Normal,237000
1280,50,C (all),60,7500,Pave,Reg,Lvl,AllPub,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,4,1920,1950,Gable,0,0,Unf,0,698,698,Abnorml,68400
1281,20,RL,67,9808,Pave,IR1,Lvl,AllPub,CollgCr,Norm,Norm,1Fam,1Story,7,5,2002,2002,Gable,110,788,Unf,0,785,1573,Normal,227000
1282,20,RL,50,8049,Pave,IR1,Lvl,AllPub,Timber,Norm,Norm,1Fam,1Story,7,5,1990,1990,Hip,54,1053,Unf,0,256,1309,Normal,180000
1283,20,RL,61,8800,Pave,IR1,Lvl,AllPub,CollgCr,Norm,Norm,1Fam,1Story,5,7,1977,2008,Gable,0,532,Rec,144,364,1040,Normal,150500
1284,90,RL,94,9400,Pave,Reg,Low,AllPub,Mitchel,Norm,Norm,Duplex,2Story,6,5,1971,1971,Mansard,0,0,Unf,0,912,912,Normal,139000
1285,50,RL,50,9638,Pave,Reg,Lvl,AllPub,SWISU,Feedr,Norm,1Fam,1.5Fin,6,7,1919,1990,Gable,0,0,Unf,0,804,804,Normal,169000
1286,50,RM,50,6000,Pave,Reg,Lvl,AllPub,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,1939,1950,Gable,0,0,Unf,0,780,780,Normal,132500
1287,20,RL,NA,9790,Pave,Reg,Lvl,AllPub,NWAmes,Feedr,Norm,1Fam,1Story,6,5,1963,1963,Hip,451,569,Rec,81,678,1328,Normal,143000
1288,20,RL,NA,36500,Pave,IR1,Low,AllPub,ClearCr,Norm,Norm,1Fam,1Story,5,5,1964,1964,Gable,621,812,Unf,0,812,1624,Normal,190000
1289,120,RL,40,5664,Pave,IR1,Lvl,AllPub,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,2000,2000,Gable,0,1158,Unf,0,343,1501,Normal,278000
1290,60,RL,86,11065,Pave,IR1,Lvl,AllPub,NridgHt,Norm,Norm,1Fam,2Story,8,5,2006,2006,Gable,788,0,Unf,0,1085,1085,Partial,281000
1291,80,RL,NA,14112,Pave,IR1,Lvl,AllPub,NAmes,Norm,Norm,1Fam,SLvl,5,7,1964,1964,Hip,86,1014,Unf,0,138,1152,Normal,180500
1292,160,RM,21,1680,Pave,Reg,Lvl,AllPub,BrDale,Norm,Norm,Twnhs,2Story,5,7,1972,1972,Gable,268,231,Unf,0,399,630,Normal,119500
1293,70,RM,60,6600,Pave,Reg,Lvl,AllPub,OldTown,Norm,Norm,1Fam,2Story,5,4,1892,1965,Gable,0,0,Unf,0,994,994,Normal,107500
1294,60,RL,78,10140,Pave,Reg,Lvl,AllPub,NWAmes,Norm,Norm,1Fam,2Story,7,5,1976,1976,Gable,0,194,Unf,0,638,832,Normal,162900
1295,20,RL,60,8172,Pave,Reg,Lvl,AllPub,Edwards,Norm,Norm,1Fam,1Story,5,7,1955,1990,Hip,0,167,Unf,0,697,864,Normal,115000
1296,20,RL,70,8400,Pave,Reg,Lvl,AllPub,NAmes,Feedr,Norm,1Fam,1Story,5,5,1968,1968,Hip,168,1016,Unf,0,36,1052,Normal,138500
1297,20,RL,80,8700,Pave,Reg,Lvl,AllPub,NAmes,Norm,Norm,1Fam,1Story,5,6,1963,1963,Hip,148,776,Unf,0,344,1120,Normal,155000
1298,180,RM,35,3675,Pave,Reg,Lvl,AllPub,Edwards,Norm,Norm,TwnhsE,SFoyer,6,5,2005,2006,Gable,82,547,Unf,0,0,547,Partial,140000
1299,60,RL,313,63887,Pave,IR3,Bnk,AllPub,Edwards,Feedr,Norm,1Fam,2Story,10,5,2008,2008,Hip,796,5644,Unf,0,466,6110,Partial,160000
1300,20,RL,75,7500,Pave,Reg,Lvl,AllPub,NAmes,Norm,Norm,1Fam,1Story,5,7,1959,1994,Hip,0,340,Rec,906,0,1246,Normal,154000
1301,60,RL,NA,10762,Pave,IR1,Lvl,AllPub,Gilbert,Norm,Norm,1Fam,2Story,7,5,1999,1999,Gable,344,694,Unf,0,284,978,Normal,225000
1302,70,RL,NA,7500,Pave,IR1,Bnk,AllPub,Crawfor,Norm,Norm,1Fam,2Story,6,7,1942,1950,Gable,0,547,Unf,0,224,771,Normal,177500
1303,60,RL,92,10120,Pave,Reg,Lvl,AllPub,NoRidge,Norm,Norm,1Fam,2Story,8,5,1994,1994,Hip,391,740,Unf,0,425,1165,Normal,290000
1304,20,RL,73,8688,Pave,Reg,Lvl,AllPub,Somerst,Norm,Norm,1Fam,1Story,7,5,2005,2005,Gable,228,0,Unf,0,1616,1616,Normal,232000
1305,160,RM,32,3363,Pave,Reg,Lvl,AllPub,Edwards,Norm,Norm,TwnhsE,2Story,7,5,2004,2004,Gable,117,0,Unf,0,976,976,Normal,130000
1306,20,RL,108,13173,Pave,IR1,Lvl,AllPub,NridgHt,Norm,Norm,1Fam,1Story,9,5,2006,2007,Hip,300,1572,Unf,0,80,1652,Normal,325000
1307,120,RL,48,6955,Pave,IR1,Lvl,AllPub,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2005,2006,Gable,94,0,Unf,0,1368,1368,Partial,202500
1308,20,RL,60,8072,Pave,Reg,Lvl,AllPub,CollgCr,Norm,Norm,1Fam,1Story,5,5,1994,1995,Gable,0,746,Unf,0,244,990,Normal,138000
1309,20,RM,100,12000,Pave,Reg,Lvl,AllPub,OldTown,Norm,Norm,1Fam,1Story,5,7,1948,2005,Gable,0,144,ALQ,608,172,924,Normal,147000
1310,20,RL,NA,7153,Pave,Reg,Lvl,AllPub,SawyerW,Norm,Norm,1Fam,1Story,6,5,1991,1991,Gable,88,1200,Unf,0,78,1278,Normal,179200
1311,20,RL,100,17500,Pave,Reg,Lvl,AllPub,Crawfor,PosA,Norm,1Fam,1Story,7,8,1959,2002,Gable,0,1406,Unf,0,496,1902,Normal,335000
1312,20,RL,68,8814,Pave,Reg,Lvl,AllPub,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,2007,Gable,80,925,Unf,0,349,1274,Partial,203000
1313,60,RL,NA,9572,Pave,IR1,Lvl,AllPub,NoRidge,Norm,Norm,1Fam,2Story,8,5,1990,1990,Gable,336,482,Unf,0,971,1453,Normal,302000
1314,60,RL,108,14774,Pave,IR1,Lvl,AllPub,NoRidge,Norm,Norm,1Fam,2Story,9,5,1999,1999,Gable,165,0,Unf,0,1393,1393,Normal,333168
1315,20,RL,60,8190,Pave,Reg,Lvl,AllPub,Edwards,Norm,Norm,1Fam,1Story,4,6,1954,1954,Hip,0,732,Unf,0,216,948,Normal,119000
1316,60,RL,85,11075,Pave,Reg,Lvl,AllPub,NAmes,Norm,Norm,1Fam,2Story,6,5,1969,1969,Gable,0,500,LwQ,276,176,952,Normal,206900
1317,20,RL,61,10226,Pave,IR1,Lvl,AllPub,CollgCr,Norm,Norm,1Fam,1Story,8,5,2008,2008,Gable,270,0,Unf,0,1622,1622,Normal,295493
1318,120,FV,47,4230,Pave,Reg,Lvl,AllPub,Somerst,Norm,Norm,TwnhsE,1Story,7,5,2006,2007,Gable,0,0,Unf,0,1352,1352,Partial,208900
1319,20,RL,NA,14781,Pave,IR2,Lvl,AllPub,CollgCr,Norm,Norm,1Fam,1Story,8,5,2001,2002,Hip,178,0,Unf,0,1753,1753,Normal,275000
1320,20,RL,75,10215,Pave,Reg,Bnk,AllPub,Edwards,Norm,Norm,1Fam,1Story,4,5,1954,1954,Hip,132,492,Unf,0,372,864,Normal,111000
1321,20,RL,70,8400,Pave,Reg,Lvl,AllPub,NAmes,Norm,Norm,1Fam,1Story,6,3,1957,1957,Hip,0,189,Rec,661,628,1478,Normal,156500
1322,20,RL,NA,6627,Pave,IR1,Lvl,AllPub,BrkSide,Feedr,Norm,1Fam,1Story,3,6,1949,1950,Hip,0,0,NA,0,0,0,Normal,72500
1323,60,RL,107,10186,Pave,IR1,Lvl,AllPub,NoRidge,Norm,Norm,1Fam,2Story,7,5,1992,1992,Gable,0,674,Unf,0,76,750,Normal,190000
1324,30,RL,50,5330,Pave,Reg,HLS,AllPub,BrkSide,Norm,Norm,1Fam,1Story,4,7,1940,1950,Hip,0,280,Unf,0,140,420,Normal,82500
1325,20,RL,75,9986,Pave,Reg,Lvl,AllPub,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2007,Gable,428,0,Unf,0,1795,1795,Partial,147000
1326,30,RM,40,3636,Pave,Reg,Lvl,AllPub,IDOTRR,Norm,Norm,1Fam,1Story,4,4,1922,1950,Gable,0,0,Unf,0,796,796,Normal,55000
1327,30,RH,70,4270,Pave,Reg,Bnk,AllPub,Edwards,Norm,Norm,1Fam,1Story,3,6,1931,2006,Gable,0,544,Unf,0,0,544,Normal,79000
1328,20,RL,60,6600,Pave,Reg,Lvl,AllPub,Mitchel,Norm,Norm,1Fam,1Story,5,9,1982,2008,Gable,0,641,Unf,0,175,816,Normal,130500
1329,50,RM,60,10440,Pave,Reg,Lvl,AllPub,OldTown,Norm,Norm,1Fam,1.5Fin,6,7,1920,1950,Gable,0,493,Unf,0,1017,1510,Normal,256000
1330,60,RL,63,9084,Pave,IR1,Lvl,AllPub,Gilbert,Norm,Norm,1Fam,2Story,7,5,1998,1998,Hip,0,0,Unf,0,935,935,Normal,176500
1331,20,RL,85,10000,Pave,Reg,Lvl,AllPub,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Hip,410,0,Unf,0,1588,1588,Normal,227000
1332,80,RL,55,10780,Pave,IR1,Lvl,AllPub,CollgCr,Norm,Norm,1Fam,SLvl,5,5,1976,1976,Gable,0,483,Unf,0,428,911,Normal,132500
1333,20,RL,67,8877,Pave,Reg,Lvl,AllPub,Edwards,Norm,Norm,1Fam,1Story,4,6,1938,1958,Gable,0,690,Unf,0,126,816,Normal,100000
1334,50,RM,60,7200,Pave,Reg,Lvl,AllPub,IDOTRR,Norm,Norm,1Fam,1.5Fin,5,6,1938,1995,Gable,0,0,Unf,0,803,803,Normal,125500
1335,160,RM,24,2368,Pave,Reg,Lvl,AllPub,BrDale,Norm,Norm,TwnhsE,2Story,5,6,1970,1970,Gable,312,765,Unf,0,0,765,Normal,125000
1336,20,RL,80,9650,Pave,Reg,Lvl,AllPub,NWAmes,Norm,Norm,1Fam,1Story,6,5,1977,1977,Gable,360,686,Unf,0,664,1350,Normal,167900
1337,90,RL,87,9246,Pave,IR1,Lvl,AllPub,NWAmes,Feedr,Norm,Duplex,1Story,5,5,1973,1973,Gable,564,0,Unf,0,1656,1656,Normal,135000
1338,30,RM,153,4118,Pave,IR1,Bnk,AllPub,OldTown,Feedr,Norm,1Fam,1Story,4,4,1941,1950,Gable,0,0,Unf,0,693,693,Normal,52500
1339,60,RL,95,13450,Pave,IR1,Lvl,AllPub,CollgCr,Norm,Norm,1Fam,2Story,7,5,2002,2002,Gable,0,700,Unf,0,216,916,Normal,200000
1340,20,RL,120,9560,Pave,IR1,Lvl,AllPub,CollgCr,Norm,Norm,1Fam,1Story,5,7,1972,1972,Hip,0,360,Unf,0,504,864,Normal,128500
1341,20,RL,70,8294,Pave,Reg,Lvl,AllPub,NAmes,Norm,Norm,1Fam,1Story,4,5,1971,1971,Gable,0,0,Unf,0,858,858,Normal,123000
1342,20,RL,66,13695,Pave,Reg,Lvl,AllPub,SawyerW,RRAe,Norm,1Fam,1Story,6,5,2003,2004,Gable,0,814,Unf,0,300,1114,Normal,155000
1343,60,RL,NA,9375,Pave,Reg,Lvl,AllPub,CollgCr,Norm,Norm,1Fam,2Story,8,5,2002,2002,Gable,149,0,Unf,0,1284,1284,Normal,228500
1344,50,RL,57,7558,Pave,Reg,Bnk,AllPub,Crawfor,Norm,Norm,1Fam,1.5Fin,6,6,1928,1950,Gable,0,0,Unf,0,896,896,Normal,177000
1345,60,RL,85,11103,Pave,IR1,Lvl,AllPub,CollgCr,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,0,0,Unf,0,728,728,Partial,155835
1346,30,RM,50,6000,Pave,Reg,Lvl,AllPub,OldTown,Norm,Norm,1Fam,1Story,4,4,1920,1950,Hip,0,250,Unf,0,710,960,Normal,108500
1347,20,RL,NA,20781,Pave,IR2,Lvl,AllPub,NWAmes,PosN,Norm,1Fam,1Story,7,7,1968,2003,Hip,0,297,Rec,68,1203,1568,Normal,262500
1348,20,RL,93,15306,Pave,IR1,HLS,AllPub,Timber,Norm,Norm,1Fam,1Story,8,5,2006,2007,Gable,100,80,Unf,0,1652,1732,Partial,283463
1349,20,RL,NA,16196,Pave,IR3,Low,AllPub,SawyerW,Norm,Norm,1Fam,1Story,7,5,1998,1998,Gable,0,1443,Unf,0,39,1482,Normal,215000
1350,70,RM,50,5250,Pave,Reg,Lvl,AllPub,OldTown,Norm,Norm,1Fam,2Story,8,5,1872,1987,Gable,0,259,Unf,0,425,684,Normal,122000
1351,90,RL,91,11643,Pave,Reg,Lvl,AllPub,NAmes,Artery,Norm,Duplex,2Story,5,5,1969,1969,Gable,368,500,Unf,0,748,1248,Normal,200000
1352,60,RL,70,9247,Pave,IR1,Lvl,AllPub,NAmes,Norm,Norm,1Fam,2Story,6,6,1962,1962,Gable,318,319,Unf,0,539,858,Normal,171000
1353,50,RM,50,6000,Pave,Reg,Lvl,AllPub,BrkSide,Norm,Norm,1Fam,1.5Fin,6,9,1937,2000,Gable,0,0,Unf,0,698,698,Normal,134900
1354,50,RL,56,14720,Pave,IR1,Lvl,AllPub,NoRidge,Norm,Norm,1Fam,1.5Fin,8,5,1995,1996,Hip,579,816,Unf,0,1217,2033,Normal,410000
1355,60,RL,NA,10316,Pave,IR1,Lvl,AllPub,CollgCr,Norm,Norm,1Fam,2Story,7,5,2000,2000,Gable,0,735,Unf,0,257,992,Normal,235000
1356,80,RL,102,10192,Pave,IR1,Lvl,AllPub,NWAmes,Norm,Norm,1Fam,SLvl,7,6,1968,1992,Gable,143,0,Unf,0,570,570,Normal,170000
1357,20,RL,NA,9477,Pave,Reg,Lvl,AllPub,NAmes,Norm,Norm,1Fam,1Story,5,5,1966,1966,Gable,65,340,Unf,0,524,864,Normal,110000
1358,20,RL,NA,12537,Pave,IR1,Lvl,AllPub,NAmes,Norm,Norm,1Fam,1Story,5,6,1971,2008,Gable,0,734,Unf,0,344,1078,Normal,149900
1359,160,FV,NA,2117,Pave,Reg,Lvl,AllPub,Somerst,Norm,Norm,Twnhs,2Story,6,5,2000,2000,Gable,216,378,Unf,0,378,756,Normal,177500
1360,20,RL,129,16737,Pave,Reg,Lvl,AllPub,NridgHt,Norm,Norm,1Fam,1Story,9,5,2004,2005,Hip,66,1447,Unf,0,533,1980,Normal,315000
1361,70,RL,51,9842,Pave,Reg,Lvl,AllPub,SWISU,Feedr,Norm,1Fam,2Story,5,6,1921,1998,Gable,0,0,Unf,0,612,612,Normal,189000
1362,20,RL,124,16158,Pave,IR1,Low,AllPub,StoneBr,Norm,Norm,1Fam,1Story,7,5,2005,2005,Hip,16,1274,Unf,0,256,1530,Normal,260000
1363,50,RL,NA,12513,Pave,IR1,Lvl,AllPub,NAmes,Feedr,Norm,1Fam,1.5Fin,4,4,1920,2007,Gable,0,0,Unf,0,715,715,Normal,104900
1364,60,RL,73,8499,Pave,IR1,Lvl,AllPub,Gilbert,Norm,Norm,1Fam,2Story,6,5,2006,2007,Gable,0,0,Unf,0,616,616,Partial,156932
1365,160,FV,30,3180,Pave,Reg,Lvl,AllPub,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2005,2005,Gable,0,0,Unf,0,600,600,Abnorml,144152
1366,60,FV,NA,7500,Pave,Reg,Lvl,AllPub,Somerst,Norm,Norm,1Fam,2Story,7,5,2000,2000,Gable,0,533,Unf,0,281,814,Normal,216000
1367,60,RL,68,9179,Pave,IR1,Lvl,AllPub,CollgCr,Norm,Norm,1Fam,2Story,7,5,1999,1999,Gable,158,633,Unf,0,240,873,Abnorml,193000
1368,160,RM,41,2665,Pave,Reg,Lvl,AllPub,MeadowV,Norm,Norm,TwnhsE,2Story,5,6,1977,1977,Gable,0,548,Rec,173,36,757,Normal,127000
1369,120,RM,NA,4435,Pave,Reg,Lvl,AllPub,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2003,2004,Gable,170,685,Unf,0,163,848,Normal,144000
1370,20,RL,48,10635,Pave,IR2,Lvl,AllPub,CollgCr,Norm,Norm,1Fam,1Story,8,5,2003,2003,Hip,171,370,GLQ,972,315,1657,Normal,232000
1371,50,RL,90,5400,Pave,Reg,Lvl,AllPub,OldTown,Artery,Norm,1Fam,1.5Fin,4,6,1920,1950,Gable,0,315,Rec,105,420,840,Normal,105000
1372,80,RL,80,9600,Pave,Reg,Lvl,AllPub,NAmes,Norm,Norm,1Fam,SLvl,6,6,1955,1996,Hip,0,831,Unf,0,161,992,Normal,165500
1373,60,RL,75,9750,Pave,Reg,Lvl,AllPub,CollgCr,Norm,Norm,1Fam,2Story,7,6,1998,1998,Gable,0,975,Unf,0,133,1108,Normal,274300
1374,20,RL,NA,11400,Pave,Reg,Lvl,AllPub,NoRidge,Norm,Norm,1Fam,1Story,10,5,2001,2002,Hip,705,1282,Unf,0,1351,2633,Normal,466500
1375,60,FV,85,10625,Pave,Reg,Lvl,AllPub,Somerst,Norm,Norm,1Fam,2Story,7,5,2005,2005,Gable,0,0,Unf,0,1026,1026,Normal,250000
1376,20,RL,89,10991,Pave,IR1,HLS,AllPub,Timber,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,80,0,Unf,0,1571,1571,Partial,239000
1377,30,RL,52,6292,Pave,Reg,Bnk,AllPub,SWISU,Norm,Norm,1Fam,1Story,6,5,1930,1950,Gable,0,384,Unf,0,384,768,Normal,91000
1378,50,RL,60,10998,Pave,Reg,Lvl,AllPub,Edwards,Norm,Norm,1Fam,1.5Fin,5,5,1941,1960,Gable,0,408,BLQ,420,156,984,Normal,117000
1379,160,RM,21,1953,Pave,Reg,Lvl,AllPub,BrDale,Norm,Norm,Twnhs,2Story,6,5,1973,1973,Gable,408,309,Unf,0,174,483,Normal,83000
1380,80,RL,73,9735,Pave,Reg,Lvl,AllPub,Timber,Norm,Norm,1Fam,SLvl,5,5,2006,2007,Gable,0,0,Unf,0,384,384,Normal,167500
1381,30,RL,45,8212,Pave,Reg,Lvl,AllPub,Edwards,Norm,Norm,1Fam,1Story,3,3,1914,1950,Gable,0,203,Unf,0,661,864,Normal,58500
1382,20,RL,NA,12925,Pave,IR1,Lvl,AllPub,NAmes,Norm,Norm,1Fam,1Story,6,7,1970,1970,Gable,0,865,Unf,0,340,1205,Normal,237500
1383,70,RM,60,7200,Pave,Reg,Lvl,AllPub,OldTown,Norm,Norm,1Fam,2Story,7,7,1920,1950,Hip,0,0,Unf,0,596,596,Normal,157000
1384,30,RL,NA,25339,Pave,Reg,Lvl,AllPub,Sawyer,Norm,Norm,1Fam,1Story,5,7,1918,2007,Gable,0,0,Unf,0,816,816,Normal,112000
1385,50,RL,60,9060,Pave,Reg,Lvl,AllPub,Edwards,Norm,Norm,1Fam,1.5Fin,6,5,1939,1950,Gable,0,204,Unf,0,356,560,Normal,105000
1386,50,RM,40,5436,Pave,Reg,Lvl,AllPub,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,8,1922,2007,Gable,0,735,Unf,0,61,796,Normal,125500
1387,60,RL,80,16692,Pave,IR1,Lvl,AllPub,NWAmes,RRAn,Norm,1Fam,2Story,7,5,1978,1978,Gable,184,790,LwQ,469,133,1392,Normal,250000
1388,50,RM,60,8520,Pave,Reg,Lvl,AllPub,OldTown,Artery,Norm,1Fam,1.5Fin,6,7,1916,1950,Gable,0,168,LwQ,546,0,714,Family,136000
1389,20,RL,42,14892,Pave,IR1,HLS,AllPub,Gilbert,Norm,Norm,1Fam,1Story,9,5,2006,2007,Gable,160,1320,Unf,0,426,1746,Normal,377500
1390,50,RM,60,6000,Pave,Reg,Lvl,AllPub,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,1941,1950,Gable,0,375,Unf,0,360,735,Normal,131000
1391,20,RL,70,9100,Pave,Reg,Lvl,AllPub,CollgCr,Norm,Norm,1Fam,1Story,7,5,2000,2000,Gable,244,1400,Unf,0,125,1525,Normal,235000
1392,90,RL,65,8944,Pave,Reg,Lvl,AllPub,NAmes,Norm,Norm,Duplex,1Story,5,5,1967,1967,Gable,0,0,Unf,0,1584,1584,Normal,124000
1393,85,RL,68,7838,Pave,Reg,Lvl,AllPub,NAmes,Norm,Norm,1Fam,SFoyer,5,5,1967,1967,Gable,0,769,Unf,0,95,864,Normal,123000
1394,190,RM,60,10800,Pave,Reg,Lvl,AllPub,OldTown,Norm,Norm,2fmCon,1.5Fin,6,7,1905,2000,Gable,0,0,Unf,0,482,482,Normal,163000
1395,120,RL,53,4045,Pave,Reg,Lvl,AllPub,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2006,2006,Hip,45,1070,Unf,0,286,1356,Partial,246578
1396,60,RL,88,12665,Pave,IR1,Lvl,AllPub,Timber,Norm,Norm,1Fam,2Story,8,5,2005,2006,Hip,245,0,Unf,0,1094,1094,Normal,281213
1397,20,RL,NA,57200,Pave,IR1,Bnk,AllPub,Timber,Norm,Norm,1Fam,1Story,5,5,1948,1950,Gable,0,353,Rec,334,60,747,Normal,160000
1398,70,RM,51,6120,Pave,Reg,Lvl,AllPub,BrkSide,Norm,Norm,1Fam,2Story,5,8,1920,2004,Gable,0,0,Unf,0,939,939,Normal,137500
1399,50,RL,60,7200,Pave,Reg,Lvl,AllPub,NAmes,Norm,Norm,1Fam,1.5Fin,5,4,1950,1982,Gable,0,180,BLQ,352,676,1208,Normal,138000
1400,50,RL,51,6171,Pave,Reg,Lvl,AllPub,SWISU,Norm,Norm,1Fam,1.5Fin,6,6,1925,1990,Gable,0,264,Unf,0,712,976,Normal,137450
